publisher,app_name,title,url,release_date,tags,discount_price,reviews_url,specs,price,early_access,id,developer,sentiment,metascore,year,genres_Adventure,genres_Casual,genres_Early Access,genres_Free to Play,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Video Production
Focus Home Interactive,Etherium,Etherium,http://store.steampowered.com/app/245370/Etherium/,2015-03-25,"['Sci-fi', 'Strategy', 'RTS', 'Multiplayer', 'Space', '4X', 'Singleplayer', 'Action']",,http://steamcommunity.com/app/245370/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,245370,Tindalos Interactive,Mixed,62.0,2015.0,False,False,False,False,False,False,False,False,False,False,True,False
Stardock Entertainment,The Corporate Machine,The Corporate Machine,http://store.steampowered.com/app/351080/The_Corporate_Machine/,2001-07-14,"['Simulation', 'Strategy', 'Management', 'Economy', 'RTS', 'Trading', 'Singleplayer', 'Competitive', 'Multiplayer', 'Indie']",,http://steamcommunity.com/app/351080/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",9.99,False,351080,Stardock Entertainment,Mixed,80.0,2001.0,False,False,False,False,False,False,False,False,True,False,False,False
Stardock Entertainment,The Corporate Machine,The Corporate Machine,http://store.steampowered.com/app/351080/The_Corporate_Machine/,2001-07-14,"['Simulation', 'Strategy', 'Management', 'Economy', 'RTS', 'Trading', 'Singleplayer', 'Competitive', 'Multiplayer', 'Indie']",,http://steamcommunity.com/app/351080/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",9.99,False,351080,Stardock Entertainment,Mixed,80.0,2001.0,False,False,False,False,False,False,False,False,False,False,True,False
Ripstone,Ironcast,Ironcast,http://store.steampowered.com/app/327670/Ironcast/,2015-03-26,"['Strategy', 'Indie', 'Match 3', 'RPG', 'Steampunk', 'Mechs', 'Puzzle', 'Rogue-lite', 'Perma Death', 'Singleplayer', 'Casual', 'Rogue-like']",,http://steamcommunity.com/app/327670/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,327670,Dreadbit,Mostly Positive,75.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
Ripstone,Ironcast,Ironcast,http://store.steampowered.com/app/327670/Ironcast/,2015-03-26,"['Strategy', 'Indie', 'Match 3', 'RPG', 'Steampunk', 'Mechs', 'Puzzle', 'Rogue-lite', 'Perma Death', 'Singleplayer', 'Casual', 'Rogue-like']",,http://steamcommunity.com/app/327670/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,327670,Dreadbit,Mostly Positive,75.0,2015.0,False,False,False,False,False,False,True,False,False,False,False,False
Ripstone,Ironcast,Ironcast,http://store.steampowered.com/app/327670/Ironcast/,2015-03-26,"['Strategy', 'Indie', 'Match 3', 'RPG', 'Steampunk', 'Mechs', 'Puzzle', 'Rogue-lite', 'Perma Death', 'Singleplayer', 'Casual', 'Rogue-like']",,http://steamcommunity.com/app/327670/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,327670,Dreadbit,Mostly Positive,75.0,2015.0,False,False,False,False,False,False,False,False,False,False,True,False
Trion Worlds,ArcheAge,ArcheAge,http://store.steampowered.com/app/304030/ArcheAge/,2015-03-26,"['Massively Multiplayer', 'Free to Play', 'MMORPG', 'RPG', 'Open World', 'Sandbox', 'Fantasy', 'Adventure', 'PvP', 'Multiplayer', 'PvE', 'Action', 'Pirates', 'Exploration', 'Crafting', 'Walking Simulator', 'Nudity', 'Third Person', 'Co-op', 'Gambling']",,http://steamcommunity.com/app/304030/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Steam Trading Cards', 'In-App Purchases']",0,False,304030,XLGAMES,Mixed,80.0,2015.0,False,False,False,True,False,False,False,False,False,False,False,False
Trion Worlds,ArcheAge,ArcheAge,http://store.steampowered.com/app/304030/ArcheAge/,2015-03-26,"['Massively Multiplayer', 'Free to Play', 'MMORPG', 'RPG', 'Open World', 'Sandbox', 'Fantasy', 'Adventure', 'PvP', 'Multiplayer', 'PvE', 'Action', 'Pirates', 'Exploration', 'Crafting', 'Walking Simulator', 'Nudity', 'Third Person', 'Co-op', 'Gambling']",,http://steamcommunity.com/app/304030/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Steam Trading Cards', 'In-App Purchases']",0,False,304030,XLGAMES,Mixed,80.0,2015.0,False,False,False,False,False,True,False,False,False,False,False,False
Trion Worlds,ArcheAge,ArcheAge,http://store.steampowered.com/app/304030/ArcheAge/,2015-03-26,"['Massively Multiplayer', 'Free to Play', 'MMORPG', 'RPG', 'Open World', 'Sandbox', 'Fantasy', 'Adventure', 'PvP', 'Multiplayer', 'PvE', 'Action', 'Pirates', 'Exploration', 'Crafting', 'Walking Simulator', 'Nudity', 'Third Person', 'Co-op', 'Gambling']",,http://steamcommunity.com/app/304030/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'MMO', 'Steam Trading Cards', 'In-App Purchases']",0,False,304030,XLGAMES,Mixed,80.0,2015.0,False,False,False,False,False,False,True,False,False,False,False,False
THQ Nordic,The Moment of Silence,The Moment of Silence,http://store.steampowered.com/app/339840/The_Moment_of_Silence/,2005-03-01,"['Adventure', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/339840/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",14.99,False,339840,House of Tales,Mixed,70.0,2005.0,True,False,False,False,False,False,False,False,False,False,False,False
THQ Nordic,The Moment of Silence,The Moment of Silence,http://store.steampowered.com/app/339840/The_Moment_of_Silence/,2005-03-01,"['Adventure', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/339840/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",14.99,False,339840,House of Tales,Mixed,70.0,2005.0,False,False,False,False,True,False,False,False,False,False,False,False
Milestone S.r.l.,RIDE,RIDE,http://store.steampowered.com/app/345660/RIDE/,2015-03-27,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving']",,http://steamcommunity.com/app/345660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",39.99,False,345660,Milestone S.r.l.,Mostly Positive,68.0,2015.0,False,False,False,False,False,False,False,True,False,False,False,False
Milestone S.r.l.,RIDE,RIDE,http://store.steampowered.com/app/345660/RIDE/,2015-03-27,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving']",,http://steamcommunity.com/app/345660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",39.99,False,345660,Milestone S.r.l.,Mostly Positive,68.0,2015.0,False,False,False,False,False,False,False,False,True,False,False,False
Milestone S.r.l.,RIDE,RIDE,http://store.steampowered.com/app/345660/RIDE/,2015-03-27,"['Racing', 'Simulation', 'Sports', 'Multiplayer', 'Singleplayer', 'Driving']",,http://steamcommunity.com/app/345660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",39.99,False,345660,Milestone S.r.l.,Mostly Positive,68.0,2015.0,False,False,False,False,False,False,False,False,False,True,False,False
Channel 4,A Pixel Story,A Pixel Story,http://store.steampowered.com/app/339460/A_Pixel_Story/,2015-03-30,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",,http://steamcommunity.com/app/339460/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",11.99,False,339460,Lamplight Studios,Positive,74.0,2015.0,False,False,False,False,False,False,False,False,False,False,False,False
Channel 4,A Pixel Story,A Pixel Story,http://store.steampowered.com/app/339460/A_Pixel_Story/,2015-03-30,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",,http://steamcommunity.com/app/339460/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",11.99,False,339460,Lamplight Studios,Positive,74.0,2015.0,True,False,False,False,False,False,False,False,False,False,False,False
Channel 4,A Pixel Story,A Pixel Story,http://store.steampowered.com/app/339460/A_Pixel_Story/,2015-03-30,"['Indie', 'Action', 'Adventure', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer']",,http://steamcommunity.com/app/339460/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",11.99,False,339460,Lamplight Studios,Positive,74.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
Fatshark,Bloodsports.TV,Bloodsports.TV,http://store.steampowered.com/app/336420/BloodsportsTV/,2015-03-30,"['Action', 'Indie', 'Strategy', 'Co-op', 'MOBA']",,http://steamcommunity.com/app/336420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,336420,"Toadman Interactive,Fatshark",Very Positive,69.0,2015.0,False,False,False,False,False,False,False,False,False,False,False,False
Fatshark,Bloodsports.TV,Bloodsports.TV,http://store.steampowered.com/app/336420/BloodsportsTV/,2015-03-30,"['Action', 'Indie', 'Strategy', 'Co-op', 'MOBA']",,http://steamcommunity.com/app/336420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,336420,"Toadman Interactive,Fatshark",Very Positive,69.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
Fatshark,Bloodsports.TV,Bloodsports.TV,http://store.steampowered.com/app/336420/BloodsportsTV/,2015-03-30,"['Action', 'Indie', 'Strategy', 'Co-op', 'MOBA']",,http://steamcommunity.com/app/336420/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,336420,"Toadman Interactive,Fatshark",Very Positive,69.0,2015.0,False,False,False,False,False,False,False,False,False,False,True,False
Dissident Logic,Paperbound,Paperbound,http://store.steampowered.com/app/339690/Paperbound/,2015-03-31,"['Indie', 'Action', '2D', 'Local Multiplayer']",,http://steamcommunity.com/app/339690/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Includes level editor']",9.99,False,339690,Dissident Logic,7 user reviews,68.0,2015.0,False,False,False,False,False,False,False,False,False,False,False,False
Dissident Logic,Paperbound,Paperbound,http://store.steampowered.com/app/339690/Paperbound/,2015-03-31,"['Indie', 'Action', '2D', 'Local Multiplayer']",,http://steamcommunity.com/app/339690/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Includes level editor']",9.99,False,339690,Dissident Logic,7 user reviews,68.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
THQ Nordic,15 Days,15 Days,http://store.steampowered.com/app/342990/15_Days/,2010-06-25,"['Adventure', 'Casual', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/342990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,342990,House of Tales,Mostly Negative,63.0,2010.0,True,False,False,False,False,False,False,False,False,False,False,False
THQ Nordic,15 Days,15 Days,http://store.steampowered.com/app/342990/15_Days/,2010-06-25,"['Adventure', 'Casual', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/342990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,342990,House of Tales,Mostly Negative,63.0,2010.0,False,True,False,False,False,False,False,False,False,False,False,False
THQ Nordic,15 Days,15 Days,http://store.steampowered.com/app/342990/15_Days/,2010-06-25,"['Adventure', 'Casual', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/342990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",9.99,False,342990,House of Tales,Mostly Negative,63.0,2010.0,False,False,False,False,True,False,False,False,False,False,False,False
"BANDAI NAMCO Entertainment, FromSoftware, Inc",DARK SOULS™ II: Scholar of the First Sin,DARK SOULS™ II: Scholar of the First Sin,http://store.steampowered.com/app/335300/DARK_SOULS_II_Scholar_of_the_First_Sin/,2015-04-01,"['RPG', 'Dark Fantasy', 'Difficult', 'Action', 'Third Person', 'Atmospheric', 'Action RPG', 'Character Customization', 'Multiplayer', 'Co-op', 'Fantasy', 'Adventure', 'Medieval', 'Singleplayer', 'Dark', 'Lore-Rich', 'Remake', 'Story Rich', 'PvP', 'Hack and Slash']",,http://steamcommunity.com/app/335300/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']",39.99,False,335300,"FromSoftware, Inc",Very Positive,79.0,2015.0,False,False,False,False,False,False,False,False,False,False,False,False
"BANDAI NAMCO Entertainment, FromSoftware, Inc",DARK SOULS™ II: Scholar of the First Sin,DARK SOULS™ II: Scholar of the First Sin,http://store.steampowered.com/app/335300/DARK_SOULS_II_Scholar_of_the_First_Sin/,2015-04-01,"['RPG', 'Dark Fantasy', 'Difficult', 'Action', 'Third Person', 'Atmospheric', 'Action RPG', 'Character Customization', 'Multiplayer', 'Co-op', 'Fantasy', 'Adventure', 'Medieval', 'Singleplayer', 'Dark', 'Lore-Rich', 'Remake', 'Story Rich', 'PvP', 'Hack and Slash']",,http://steamcommunity.com/app/335300/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support']",39.99,False,335300,"FromSoftware, Inc",Very Positive,79.0,2015.0,False,False,False,False,False,False,True,False,False,False,False,False
Brightrock Games,War for the Overworld,War for the Overworld,http://store.steampowered.com/app/230190/War_for_the_Overworld/,2015-04-02,"['Strategy', 'RTS', 'Indie', 'God Game', 'Fantasy', 'Kickstarter', 'Sandbox', 'Base Building', 'Villain Protagonist', 'Singleplayer', 'Dungeon Crawler', 'Management', 'Multiplayer', 'Funny', 'Simulation', 'Building', 'Dark Comedy', 'Level Editor', 'Comedy', 'Remake']",,http://steamcommunity.com/app/230190/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",29.99,False,230190,Brightrock Games,Mostly Positive,65.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
Brightrock Games,War for the Overworld,War for the Overworld,http://store.steampowered.com/app/230190/War_for_the_Overworld/,2015-04-02,"['Strategy', 'RTS', 'Indie', 'God Game', 'Fantasy', 'Kickstarter', 'Sandbox', 'Base Building', 'Villain Protagonist', 'Singleplayer', 'Dungeon Crawler', 'Management', 'Multiplayer', 'Funny', 'Simulation', 'Building', 'Dark Comedy', 'Level Editor', 'Comedy', 'Remake']",,http://steamcommunity.com/app/230190/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",29.99,False,230190,Brightrock Games,Mostly Positive,65.0,2015.0,False,False,False,False,False,False,False,False,False,False,True,False
THQ Nordic,Overclocked: A History of Violence,Overclocked: A History of Violence,http://store.steampowered.com/app/339850/Overclocked_A_History_of_Violence/,2008-04-07,"['Adventure', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/339850/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",14.99,False,339850,House of Tales,Mostly Positive,70.0,2008.0,True,False,False,False,False,False,False,False,False,False,False,False
THQ Nordic,Overclocked: A History of Violence,Overclocked: A History of Violence,http://store.steampowered.com/app/339850/Overclocked_A_History_of_Violence/,2008-04-07,"['Adventure', 'Indie', 'Point & Click']",,http://steamcommunity.com/app/339850/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",14.99,False,339850,House of Tales,Mostly Positive,70.0,2008.0,False,False,False,False,True,False,False,False,False,False,False,False
HE SAW,Blue Estate The Game,Blue Estate The Game,http://store.steampowered.com/app/305380/Blue_Estate_The_Game/,2015-04-08,"['Action', 'On-Rails Shooter', 'Comedy', 'Quick-Time Events', 'FPS', 'Co-op', 'First-Person', 'Singleplayer', 'Shooter', 'Local Co-Op', 'Funny']",,http://steamcommunity.com/app/305380/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",12.99,False,305380,HE SAW,Very Positive,59.0,2015.0,False,False,False,False,False,False,False,False,False,False,False,False
Roope Tamminen,Lakeview Cabin Collection,Lakeview Cabin Collection,http://store.steampowered.com/app/361990/Lakeview_Cabin_Collection/,2015-03-25,"['Indie', 'Pixel Graphics', 'Horror', 'Survival Horror', 'Nudity', 'Comedy', 'Psychological Horror', 'Gore', 'Survival', 'Sandbox', 'Episodic', 'Singleplayer', '2D', 'Funny', 'Difficult', 'Puzzle', 'Atmospheric']",,http://steamcommunity.com/app/361990/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",9.99,False,361990,Roope Tamminen,Very Positive,70.0,2015.0,False,False,False,False,True,False,False,False,False,False,False,False
Daedalic Entertainment,Dead Synchronicity: Tomorrow Comes Today,Dead Synchronicity: Tomorrow Comes Today,http://store.steampowered.com/app/339190/Dead_Synchronicity_Tomorrow_Comes_Today/,2015-04-10,"['Adventure', 'Indie', 'Point & Click', 'Post-apocalyptic', 'Dark', 'Singleplayer', '2D']",,http://steamcommunity.com/app/339190/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,339190,Fictiorama Studios,Very Positive,70.0,2015.0,True,False,False,False,False,False,False,False,False,False,False,False
